,Country,City
69979,Canada,Saint-Augustin
69980,Canada,Joliette
69981,Canada,Saint-Felicien
69982,Canada,Dolbeau-Mistassini
69983,Canada,Albanel
69984,Canada,Port Clements
69985,Canada,Queen Charlotte
69986,Canada,Masset
69987,Canada,Ingersoll
69988,Canada,Alma
69989,Canada,Hawkesbury
69990,Canada,Shannonville
69991,Canada,Elk Point
69992,Canada,Burgessville
69993,Canada,Brantford
69994,Canada,Woodstock
69995,Canada,Thornhill
69996,Canada,Stoney Creek
69997,Canada,Caledonia
69998,Canada,Burlington
69999,Canada,Grimsby
70000,Canada,Vineland Station
70001,Canada,Beamsville
70002,Canada,Niagara Falls
70003,Canada,Smithville
70004,Canada,Jordan
70005,Canada,Peterborough
70006,Canada,Granby
70007,Canada,Cowansville
70008,Canada,Boisbriand
70009,Canada,Levis
70010,Canada,Sorel
70011,Canada,Blainville
70012,Canada,Mont-Royal
70013,Canada,Saint-Michel-des-Saints
70014,Canada,Saint-Hubert-de-Riviere-du-Loup
70015,Canada,Rosemere
70016,Canada,Sainte-Marthe
70017,Canada,Nominingue
70018,Canada,Saint-Eustache
70019,Canada,Sainte-Catherine
70020,Canada,Terrebonne
70021,Canada,Saint-Leonard
70022,Canada,Westmount
70023,Canada,Kirkland
70024,Canada,Delson
70025,Canada,Saint-Sauveur
70026,Canada,Saint-Jean-sur-Richelieu
70027,Canada,Sabrevois
70028,Canada,Saint-Lambert
70029,Canada,Mascouche
70030,Canada,Saint-Jerome
70031,Canada,Chambly
70032,Canada,Varennes
70033,Canada,Mirabel
70034,Canada,RiviÃ¨re-du-Loup
70035,Canada,Brossard
70036,Canada,Repentigny
70037,Canada,Sainte-Therese
70038,Canada,Dorval
70039,Canada,Leonard
70040,Canada,Saint-Lin-Laurentides
70041,Canada,Verdun
70042,Canada,Saint-Agapit
70043,Canada,Boucherville
70044,Canada,Jonquiere
70045,Canada,Chicoutimi
70046,Canada,Saint-Lambert
70047,Canada,Brossard
70048,Canada,Candiac
70049,Canada,Kincardine
70050,Canada,North Perth
70051,Canada,Stratford
70052,Canada,Les Escoumins
70053,Canada,Saint-Jacques
70054,Canada,L'Assomption
70055,Canada,Greenfield Park
70056,Canada,Deux-Montagnes
70057,Canada,Waterville
70058,Canada,Amos
70059,Canada,La Morandiere
70060,Canada,Barraute
70061,Canada,Val-d'Or
70062,Canada,Rouyn-Noranda
70063,Canada,Saint-Prosper
70064,Canada,Saint-Georges
70065,Canada,Saint-Simon-de-Rimouski
70066,Canada,Saint-Victor
70067,Canada,La Guadeloupe
70068,Canada,Alma
70069,Canada,Drummondville
70070,Canada,Roberval
70071,Canada,Asbestos
70072,Canada,Rimouski
70073,Canada,Saint-Anaclet-de-Lessard
70074,Canada,Trois-RiviÃ¨res
70075,Canada,Magog
70076,Canada,Shawinigan
70077,Canada,Sainte-Agathe-des-Monts
70078,Canada,Sainte-Adele
70079,Canada,Sainte-Anne-des-Monts
70080,Canada,Salaberry-de-Valleyfield
70081,Canada,Saint-Germain-de-Grantham
70082,Canada,Thetford-Mines
70083,Canada,Champlain
70084,Canada,North York
70085,Canada,Aurora
70086,Canada,Richmond Hill
70087,Canada,Orleans
70088,Canada,Etobicoke
70089,Canada,Guelph
70090,Canada,Whitby
70091,Canada,Pickering
70092,Canada,Vercheres
70093,Canada,Saint-Gabriel-de-Valcartier
70094,Canada,Canning
70095,Canada,Wolfville
70096,Canada,Kentville
70097,Canada,Centreville
70098,Canada,Cambridge
70099,Canada,Ancaster
70100,Canada,Jerseyville
70101,Canada,North Russell
70102,Canada,Cote-Saint-Luc
70103,Canada,Mont-Tremblant
70104,Canada,Saint-Faustin--Lac-Carre
70105,Canada,Plessisville
70106,Canada,Port-Cartier
70107,Canada,Sept-Iles
70108,Canada,Montmagny
70109,Canada,Notre-Dame-du-Mont-Carmel
70110,Canada,Shawinigan-Sud
70111,Canada,Saint-Mathieu
70112,Canada,Windsor
70113,Canada,Belle River
70114,Canada,Tecumseh
70115,Canada,Kingsville
70116,Canada,Amherstburg
70117,Canada,Newmarket
70118,Canada,Essex
70119,Canada,Harrow
70120,Canada,Wheatley
70121,Canada,Tecumseh
70122,Canada,Memphremagog
70123,Canada,Stettler
70124,Canada,Rocky Mountain House
70125,Canada,Banff
70126,Canada,Canmore
70127,Canada,Didsbury
70128,Canada,Carstairs
70129,Canada,Blairmore
70130,Canada,Pincher Creek
70131,Canada,Coleman
70132,Canada,Cowley
70133,Canada,Taber
70134,Canada,Brooks
70135,Canada,Drumheller
70136,Canada,High River
70137,Canada,Drayton Valley
70138,Canada,Barrhead
70139,Canada,Edson
70140,Canada,Lloydminster
70141,Canada,Vermilion
70142,Canada,Winnipeg
70143,Canada,Hinton
70144,Canada,Jasper
70145,Canada,Westlock
70146,Canada,Kimberley
70147,Canada,Cranbrook
70148,Canada,Marysville
70149,Canada,Fernie
70150,Canada,Canyon
70151,Canada,Golden
70152,Canada,Invermere
70153,Canada,Fairmont Hot Springs
70154,Canada,Penticton
70155,Canada,Summerland
70156,Canada,Okanagan Centre
70157,Canada,Westbank
70158,Canada,Chase
70159,Canada,Nelson
70160,Canada,Coldstream
70161,Canada,Port Alberni
70162,Canada,Sooke
70163,Canada,Courtenay
70164,Canada,Comox
70165,Canada,Parksville
70166,Canada,Cumberland
70167,Canada,Winfield
70168,Canada,Enderby
70169,Canada,Salmon Arm
70170,Canada,Armstrong
70171,Canada,Sorrento
70172,Canada,Williams Lake
70173,Canada,Grand Forks
70174,Canada,Greenwood
70175,Canada,Peachland
70176,Canada,Regina
70177,Canada,Rosetown
70178,Canada,Canora
70179,Canada,Kindersley
70180,Canada,La Ronge
70181,Canada,Humboldt
70182,Canada,Warman
70183,Canada,Melfort
70184,Canada,Meadow Lake
70185,Canada,Unity
70186,Canada,Esterhazy
70187,Canada,Kamsack
70188,Canada,North Battleford
70189,Canada,Weyburn
70190,Canada,Maidstone
70191,Canada,Estevan
70192,Canada,Yorkton
70193,Canada,Melville
70194,Canada,Maple Creek
70195,Canada,Moosomin
70196,Canada,Saint-Pierre-de-Broughton
70197,Canada,Saint-Hyacinthe
70198,Canada,Steinbach
70199,Canada,Stonewall
70200,Canada,Selkirk
70201,Canada,Teulon
70202,Canada,Pine Falls
70203,Canada,Beausejour
70204,Canada,Thompson
70205,Canada,St. Paul
70206,Canada,Portage la Prairie
70207,Canada,Tsawwassen
70208,Canada,White Rock
70209,Canada,Sechelt
70210,Canada,Mission
70211,Canada,Biggar
70212,Canada,Midale
70213,Canada,Nipawin
70214,Canada,Lampman
70215,Canada,Saskatoon
70216,Canada,Halifax
70217,Canada,Bridgewater
70218,Canada,Italy Cross
70219,Canada,Lunenburg
70220,Canada,Shelburne
70221,Canada,Mahone Bay
70222,Canada,Dartmouth
70223,Canada,Eastern Passage
70224,Canada,Sydney
70225,Canada,Truro
70226,Canada,Springhill
70227,Canada,Halifax
70228,Canada,Sackville
70229,Canada,Mount Uniacke
70230,Canada,Beaver Bank
70231,Canada,Port Dover
70232,Canada,Canfield
70233,Canada,Dunnville
70234,Canada,Hagersville
70235,Canada,Waterford
70236,Canada,Cayuga
70237,Canada,Sidney
70238,Canada,Crofton
70239,Canada,Saanichton
70240,Canada,North Saanich
70241,Canada,Mayne
70242,Canada,Shawnigan Lake
70243,Canada,Duncan
70244,Canada,Chemainus
70245,Canada,Lake Cowichan
70246,Canada,Cobble Hill
70247,Canada,Ladysmith
70248,Canada,Powell River
70249,Canada,Van Anda
70250,Canada,Sault Ste. Marie
70251,Canada,Manitouwadge
70252,Canada,Wawa
70253,Canada,Thunder Bay
70254,Canada,Atikokan
70255,Canada,Terrace Bay
70256,Canada,Schreiber
70257,Canada,Woodbridge
70258,Canada,Shelburne
70259,Canada,Bolton
70260,Canada,Puslinch
70261,Canada,York
70262,Canada,Acton
70263,Canada,Stouffville
70264,Canada,Ajax
70265,Canada,Orangeville
70266,Canada,Glencoe
70267,Canada,Caledon
70268,Canada,Oakville
70269,Canada,Norfolk County
70270,Canada,Tillsonburg
70271,Canada,Orillia
70272,Canada,Millbrook
70273,Canada,Arthur
70274,Canada,North Hatley
70275,Canada,Roxboro
70276,Canada,Crabtree
70277,Canada,Huntingdon
70278,Canada,Beloeil
70279,Canada,Rawdon
70280,Canada,Bourget
70281,Canada,Niagara-on-the-Lake
70282,Canada,Concord
70283,Canada,Maskinonge
70284,Canada,Saint-Maurice
70285,Canada,Saint-Barthelemy
70286,Canada,Batiscan
70287,Canada,Pierreville
70288,Canada,Becancour
70289,Canada,Nicolet
70290,Canada,Saint-Etienne-des-Gres
70291,Canada,Yamachiche
70292,Canada,GaspÃ©
70293,Canada,Baie-Comeau
70294,Canada,Saint-Pierre
70295,Canada,Sainte-Angele-de-Premont
70296,Canada,Chandler
70297,Canada,Val-David
70298,Canada,Yamaska
70299,Canada,Matane
70300,Canada,Saint-Ulric
70301,Canada,Saint-Leonard-d'Aston
70302,Canada,Deschaillons-sur-Saint-Laurent
70303,Canada,Aston-Jonction
70304,Canada,Sainte-Perpetue
70305,Canada,Saint-Cyrille-de-Wendover
70306,Canada,Roxton Falls
70307,Canada,Richmond
70308,Canada,Disraeli
70309,Canada,Normandin
70310,Canada,Saint-Gedeon
70311,Canada,Louiseville
70312,Canada,Saint-Dominique
70313,Canada,East Broughton
70314,Canada,Desbiens
70315,Canada,Hebertville
70316,Canada,Carmel
70317,Canada,Sainte-Anne-de-la-Perade
70318,Canada,Ayer's Cliff
70319,Canada,Windsor
70320,Canada,Tumbler Ridge
70321,Canada,Osoyoos
70322,Canada,Oliver
70323,Canada,Fenelon Falls
70324,Canada,Lindsay
70325,Canada,Bobcaygeon
70326,Canada,Dunsford
70327,Canada,Potter
70328,Canada,Vaughan
70329,Canada,Murray River
70330,Canada,Charlottetown
70331,Canada,New Glasgow
70332,Canada,Trenton
70333,Canada,Stellarton
70334,Canada,Sydney
70335,Canada,North Sydney
70336,Canada,Villa Marie
70337,Canada,Yarmouth
70338,Canada,Digby
70339,Canada,Brookfield
70340,Canada,Victoria
70341,Canada,Clarke's Beach
70342,Canada,Harbour Grace
70343,Canada,Bellevue
70344,Canada,Bay Roberts
70345,Canada,Heart's Delight-Islington
70346,Canada,Summerside
70347,Canada,Coleman
70348,Canada,Annapolis Royal
70349,Canada,Oxford
70350,Canada,Amherst
70351,Canada,Fogo
70352,Canada,Greenspond
70353,Canada,Lumsden
70354,Canada,Digby
70355,Canada,Antigonish
70356,Canada,Kensington
70357,Canada,Arichat
70358,Canada,Port Hawkesbury
70359,Canada,D'Escousse
70360,Canada,Petit-de-Grat
70361,Canada,Cornwall
70362,Canada,Georgetown
70363,Canada,New Hamburg
70364,Canada,St. John's
70365,Canada,Mount Pearl
70366,Canada,Bedford
70367,Canada,Church Point
70368,Canada,Placentia
70369,Canada,Meteghan River
70370,Canada,East Chezzetcook
70371,Canada,Sydney Mines
70372,Canada,Stratford
70373,Canada,Windsor
70374,Canada,Barrie
70375,Canada,King City
70376,Canada,Beeton
70377,Canada,Alliston
70378,Canada,Bradford
70379,Canada,Uxbridge
70380,Canada,Angus
70381,Canada,Schomberg
70382,Canada,Tottenham
70383,Canada,Caledon
70384,Canada,Greater Sudbury
70385,Canada,Lively
70386,Canada,Chelmsford
70387,Canada,New Liskeard
70388,Canada,Timmins
70389,Canada,Copper Cliff
70390,Canada,Elliot Lake
70391,Canada,Blind River
70392,Canada,Casimir
70393,Canada,Massey
70394,Canada,Rockwood
70395,Canada,Belleville
70396,Canada,Sturgeon Falls
70397,Canada,North Bay
70398,Canada,Aylmer
70399,Canada,Garson
70400,Canada,Port Elgin
70401,Canada,Hanover
70402,Canada,Listowel
70403,Canada,Mildmay
70404,Canada,Palmerston
70405,Canada,Wingham
70406,Canada,Mount Forest
70407,Canada,Chesley
70408,Canada,Kingston
70409,Canada,Napanee
70410,Canada,Simcoe
70411,Canada,Marmora
70412,Canada,Campbellford
70413,Canada,Napanee
70414,Canada,Winchester
70415,Canada,Walkerton
70416,Canada,Chesterville
70417,Canada,Cornwall
70418,Canada,Kapuskasing
70419,Canada,Picton
70420,Canada,Fort-Coulonge
70421,Canada,Owen Sound
70422,Canada,Durham
70423,Canada,Britt
70424,Canada,Gore Bay
70425,Canada,Dundas
70426,Canada,Waterdown
70427,Canada,Carlisle
70428,Canada,Hanna
70429,Canada,Lougheed
70430,Canada,Wetaskiwin
70431,Canada,Cold Lake
70432,Canada,Calmar
70433,Canada,Clairmont
70434,Canada,Bonnyville
70435,Canada,Aylesford
70436,Canada,Berwick
70437,Canada,Greenwood
70438,Canada,Middleton
70439,Canada,Kingston
70440,Canada,Three Mile Plains
70441,Canada,Saint-Frederic
70442,Canada,Rigaud
70443,Canada,Huntsville
70444,Canada,Bracebridge
70445,Canada,Gravenhurst
70446,Canada,Parry Sound
70447,Canada,Maple
70448,Canada,Saint-Joseph-de-Beauce
70449,Canada,La Patrie
70450,Canada,Saint-Camille
70451,Canada,Eastman
70452,Canada,Napierville
70453,Canada,Austin
70454,Canada,Martinville
70455,Canada,Compton
70456,Canada,Sawyerville
70457,Canada,Sainte-Marie
70458,Canada,Saint-Louis-de-Gonzague
70459,Canada,Trenton
70460,Canada,Corbyville
70461,Canada,Petawawa
70462,Canada,Pembroke
70463,Canada,Grenville
70464,Canada,Elora
70465,Canada,Vaudreuil-Dorion
70466,Canada,Lachute
70467,Canada,Saint-Basile-le-Grand
70468,Canada,Chateauguay
70469,Canada,Sainte-Sophie-d'Halifax
70470,Canada,Pointe-aux-Trembles
70471,Canada,Mont-Saint-Hilaire
70472,Canada,Otterburn Park
70473,Canada,Circonscription electorale d'Anjou
70474,Canada,Howick
70475,Canada,Pointe-Calumet
70476,Canada,La Pocatiere
70477,Canada,Ange-Gardien
70478,Canada,Saint Romuald
70479,Canada,Saint-Honore-de-Temiscouata
70480,Canada,Dollard-Des Ormeaux
70481,Canada,Sainte-Julie
70482,Canada,L'Epiphanie
70483,Canada,La Prairie
70484,Canada,Baie-D'Urfe
70485,Canada,Oka
70486,Canada,Saint-Jean-de-l'Ile-d'Orleans
70487,Canada,Beaupre
70488,Canada,Marieville
70489,Canada,Clarence-Rockland
70490,Canada,Contrecoeur
70491,Canada,Maniwaki
70492,Canada,Saint-Lin
70493,Canada,Lavaltrie
70494,Canada,Hampton
70495,Canada,Saint John
70496,Canada,Luskville
70497,Canada,Hudson
70498,Canada,Bruno
70499,Canada,Saint-Joachim-de-Shefford
70500,Canada,McMasterville
70501,Canada,Mercier
70502,Canada,Sainte-Julienne
70503,Canada,Saint-Antonin
70504,Canada,Tadoussac
70505,Canada,Chute-aux-Outardes
70506,Canada,Pointe-Lebel
70507,Canada,Beaconsfield
70508,Canada,Saint-Marc-sur-Richelieu
70509,Canada,Portneuf
70510,Canada,Farnham
70511,Canada,Saint-Venant-de-Paquette
70512,Canada,Vallee-Jonction
70513,Canada,Sutton
70514,Canada,Saint-Zacharie
70515,Canada,Lac-Megantic
70516,Canada,Brome
70517,Canada,Sainte-Cecile-de-Whitton
70518,Canada,Ormstown
70519,Canada,Stanbridge East
70520,Canada,Dudswell
70521,Canada,Saint-Elzear
70522,Canada,St. Catharines
70523,Canada,Callander
70524,Canada,Renfrew
70525,Canada,Gibsons
70526,Canada,Prince George
70527,Canada,Princeton
70528,Canada,Merritt
70529,Canada,Fort Nelson
70530,Canada,Mackenzie
70531,Canada,Roberts Creek
70532,Canada,Halfmoon Bay
70533,Canada,La Sarre
70534,Canada,Dupuy
70535,Canada,Notre-Dame-du-Nord
70536,Canada,Ville-Marie
70537,Canada,Temiscaming
70538,Canada,Macamic
70539,Canada,Massueville
70540,Canada,Saint-Hugues
70541,Canada,Malartic
70542,Canada,Bearn
70543,Canada,La Tuque
70544,Canada,Laverlochere
70545,Canada,Richmond
70546,Canada,St. Thomas
70547,Canada,Nepean
70548,Canada,Stewiacke
70549,Canada,Valley
70550,Canada,Westville
70551,Canada,Eureka
70552,Canada,Pictou
70553,Canada,Marystown
70554,Canada,Troy
70555,Canada,La Conception
70556,Canada,Middle Musquodoboit
70557,Canada,Hebron
70558,Canada,Cavendish
70559,Canada,Grono Road
70560,Canada,Jordan Falls
70561,Canada,Barrington Passage
70562,Canada,Barrington
70563,Canada,Crapaud
70564,Canada,Brigus
70565,Canada,Clarenville
70566,Canada,Blackville
70567,Canada,Scotsburn
70568,Canada,Hant's Harbour
70569,Canada,Carbonear
70570,Canada,Holyrood
70571,Canada,Cornwallis
70572,Canada,Black Diamond
70573,Canada,Trochu
70574,Canada,Three Hills
70575,Canada,Bonne Bay
70576,Canada,Fortune
70577,Canada,Morell
70578,Canada,Bridgetown
70579,Canada,Clementsvale
70580,Canada,Bear River
70581,Canada,Springdale
70582,Canada,Murray Harbour
70583,Canada,Seldom-Little Seldom
70584,Canada,Liverpool
70585,Canada,Port Medway
70586,Canada,Paradise Cove
70587,Canada,Victoria Cove
70588,Canada,Birchy Bay
70589,Canada,Gander
70590,Canada,Twillingate
70591,Canada,Burin
70592,Canada,St. Alban's
70593,Canada,West Lake
70594,Canada,Margaretsville
70595,Canada,Hampton
70596,Canada,Corner Brook
70597,Canada,Wainwright
70598,Canada,Daniel's Harbour
70599,Canada,Tusket
70600,Canada,Saulnierville
70601,Canada,Rockville
70602,Canada,Chester
70603,Canada,Baie Verte
70604,Canada,Happy Valley-Goose Bay
70605,Canada,Gambo
70606,Canada,Granville Ferry
70607,Canada,Western Bay
70608,Canada,Old Perlican
70609,Canada,Bay de Verde
70610,Canada,Circonscription electorale d'Outremont
70611,Canada,Bromont
70612,Canada,Victoriaville
70613,Canada,Acton Vale
70614,Canada,Valcourt
70615,Canada,Metabetchouan-Lac-a-la-Croix
70616,Canada,Wickham
70617,Canada,Warwick
70618,Canada,La Presentation
70619,Canada,Saint-Damase
70620,Canada,La Baie
70621,Canada,L'Anse-Saint-Jean
70622,Canada,Pont-Rouge
70623,Canada,Baie-Saint-Paul
70624,Canada,Mitchell
70625,Canada,Paisley
70626,Canada,Iroquois Falls
70627,Canada,Kirkland Lake
70628,Canada,Levack
70629,Canada,Omemee
70630,Canada,Pefferlaw
70631,Canada,Goderich
70632,Canada,Clinton
70633,Canada,Exeter
70634,Canada,Bayfield
70635,Canada,Prescott
70636,Canada,Berthierville
70637,Canada,Lakefield
70638,Canada,Cobourg
70639,Canada,Baltimore
70640,Canada,Port Hope
70641,Canada,Port Perry
70642,Canada,Kitimat
70643,Canada,Terrace
70644,Canada,Smithers
70645,Canada,Prince Rupert
70646,Canada,Roseneath
70647,Canada,Brandon
70648,Canada,Stittsville
70649,Canada,Norway House
70650,Canada,Winkler
70651,Canada,Port Colborne
70652,Canada,Noyan
70653,Canada,Fredericton
70654,Canada,Moncton
70655,Canada,Perth-Andover
70656,Canada,Tracadieâ€“Sheila
70657,Canada,Miramichi
70658,Canada,Woodstock
70659,Canada,Edmundston
70660,Canada,Campbellton
70661,Canada,Bathurst
70662,Canada,Souris
70663,Canada,Coniston
70664,Canada,Saint-Quentin
70665,Canada,Plaster Rock
70666,Canada,Neguac
70667,Canada,Canterbury
70668,Canada,Rogersville
70669,Canada,Doaktown
70670,Canada,Lavillette
70671,Canada,Hartland
70672,Canada,Nackawic
70673,Canada,Pointe-Verte
70674,Canada,Dover
70675,Canada,Lewisporte
70676,Canada,Port Saunders
70677,Canada,Saint Fintan's
70678,Canada,L'Anse-au-Loup
70679,Canada,Deer Lake
70680,Canada,Grand Falls-Windsor
70681,Canada,Conception Bay South
70682,Canada,Hantsport
70683,Canada,Bay Bulls
70684,Canada,Dieppe
70685,Canada,Berry Mills
70686,Canada,Rothesay
70687,Canada,Quispamsis
70688,Canada,South Porcupine
70689,Canada,Haileybury
70690,Canada,Grand Bayâ€“Westfield
70691,Canada,Timberlea
70692,Canada,Elmsdale
70693,Canada,Carters Cove
70694,Canada,Mira Gut
70695,Canada,Sable River
70696,Canada,Alberton
70697,Canada,Glace Bay
70698,Canada,New Waterford
70699,Canada,Portugal Cove
70700,Canada,Grand Falls
70701,Canada,Pouch Cove
70702,Canada,Sicamous
70703,Canada,Tappen
70704,Canada,Pritchard
70705,Canada,Pitt Meadows
70706,Canada,Fort St. John
70707,Canada,Onoway
70708,Canada,St. Albert
70709,Canada,Oyama
70710,Canada,Aldergrove
70711,Canada,Squamish
70712,Canada,Garibaldi
70713,Canada,Brackendale
70714,Canada,Trail
70715,Canada,Castlegar
70716,Canada,Hope
70717,Canada,Vanderhoof
70718,Canada,Fort St. James
70719,Canada,Lumby
70720,Canada,Sexsmith
70721,Canada,McLennan
70722,Canada,Peace River
70723,Canada,Grimshaw
70724,Canada,Beaverlodge
70725,Canada,Rycroft
70726,Canada,Irricana
70727,Canada,Turner Valley
70728,Canada,Bassano
70729,Canada,Innisfail
70730,Canada,Blackfalds
70731,Canada,Sylvan Lake
70732,Canada,Ponoka
70733,Canada,Campbell River
70734,Canada,Medicine Hat
70735,Canada,Redcliff
70736,Canada,Whitecourt
70737,Canada,Magrath
70738,Canada,Claresholm
70739,Canada,Raymond
70740,Canada,Bellevue
70741,Canada,Donnelly
70742,Canada,Wallaceburg
70743,Canada,Mooretown
70744,Canada,Sarnia
70745,Canada,Rockland
70746,Canada,Innisfil
70747,Canada,Collingwood
70748,Canada,Thamesville
70749,Canada,Mandeville
70750,Canada,Sainte-Emelie-de-l'Energie
70751,Canada,Thurso
70752,Canada,Sainte-Cecile-de-Masham
70753,Canada,Kemptville
70754,Canada,Petrolia
70755,Canada,Glen Robertson
70756,Canada,Long Sault
70757,Canada,Ridgeway
70758,Canada,Keswick Beach
70759,Canada,Paris
70760,Canada,Harriston
70761,Canada,Alexandria
70762,Canada,Cardinal
70763,Canada,Norwood
70764,Canada,Pinawa
70765,Canada,Weir
70766,Canada,L'Ile Perrot
70767,Canada,La Salle
70768,Canada,Milford
70769,Canada,Milford Station
70770,Canada,Bancroft
70771,Canada,Belwood
70772,Canada,Cochrane
70773,Canada,Hearst
70774,Canada,Moosonee
70775,Canada,Matheson
70776,Canada,Earlton
70777,Canada,Iqaluit
70778,Canada,Gloucester
70779,Canada,Niagara
70780,Canada,Drumbo
70781,Canada,Delhi
70782,Canada,Devon
70783,Canada,Gananoque
70784,Canada,Bath
70785,Canada,Newburgh
70786,Canada,Stella
70787,Canada,Sydenham
70788,Canada,Moraviantown
70789,Canada,Blenheim
70790,Canada,Oil Springs
70791,Canada,Merlin
70792,Canada,Garibaldi Highlands
70793,Canada,Dauphin
70794,Canada,Gilbert Plains
70795,Canada,Lang
70796,Canada,Rouleau
70797,Canada,Moose Jaw
70798,Canada,Wadena
70799,Canada,Foam Lake
70800,Canada,Theodore
70801,Canada,Wynyard
70802,Canada,Kelvington
70803,Canada,Swift Current
70804,Canada,Grenfell
70805,Canada,Carlyle
70806,Canada,North Portal
70807,Canada,Redvers
70808,Canada,Wakaw
70809,Canada,Dundurn
70810,Canada,Prince Albert
70811,Canada,Indian Head
70812,Canada,Broadview
70813,Canada,Wawota
70814,Canada,Wilkie
70815,Canada,Kerrobert
70816,Canada,Macklin
70817,Canada,Coleville
70818,Canada,Bella Bella
70819,Canada,Valemount
70820,Canada,Kitwanga
70821,Canada,Kitchener
70822,Canada,Dawson Creek
70823,Canada,Port Renfrew
70824,Canada,Nakusp
70825,Canada,Skidegate
70826,Canada,Revelstoke
70827,Canada,Westport
70828,Canada,Elgin
70829,Canada,Yarker
70830,Canada,Saint-Jean-de-Matha
70831,Canada,Port Royal
70832,Canada,Slave Lake
70833,Canada,Valleyview
70834,Canada,Morden
70835,Canada,Atikameg
70836,Canada,Forestburg
70837,Canada,Bashaw
70838,Canada,Quesnel
70839,Canada,Port McNeill
70840,Canada,Ucluelet
70841,Canada,Tofino
70842,Canada,Merville
70843,Canada,Nanaimo
70844,Canada,Heron Bay
70845,Canada,Sioux Lookout
70846,Canada,Kuujjuaq
70847,Canada,Gogama
70848,Canada,Sandy Lake
70849,Canada,Cat Lake
70850,Canada,Ivujivik
70851,Canada,Pikangikum
70852,Canada,Bearskin Lake
70853,Canada,Fermont
70854,Canada,Ohsweken
70855,Canada,Griswold
70856,Canada,Swan River
70857,Canada,Lashburn
70858,Canada,Onion Lake
70859,Canada,Eston
70860,Canada,Outlook
70861,Canada,Mortlach
70862,Canada,Cabri
70863,Canada,Dryden
70864,Canada,Saint-Andre
70865,Canada,Saint-Sebastien
70866,Canada,Nantes
70867,Canada,Vankleek Hill
70868,Canada,Haliburton
70869,Canada,Espanola
70870,Canada,Thorold
70871,Canada,Mount Brydges
70872,Canada,Grand Valley
70873,Canada,Camlachie
70874,Canada,Deseronto
70875,Canada,Ayr
70876,Canada,Yellowknife
70877,Canada,Cambridge Bay
70878,Canada,Kugaaruk
70879,Canada,Sanikiluaq
70880,Canada,Rankin Inlet
70881,Canada,Kugluktuk
70882,Canada,Deline
70883,Canada,Orton
70884,Canada,Eaglesham
70885,Canada,Lachenaie
70886,Canada,Atlin
70887,Canada,Shaunavon
70888,Canada,Saint-Guillaume
70889,Canada,Masson-Angers
70890,Canada,Montreal East
70891,Canada,Bowmanville
70892,Canada,Melbourne Ridge
70893,Canada,Saint-Gabriel
70894,Canada,Finch
70895,Canada,Arnprior
70896,Canada,Saint-Pie
70897,Canada,Stayner
70898,Canada,Limoges
70899,Canada,Greely
70900,Canada,Sainte-Melanie
70901,Canada,Carleton Place
70902,Canada,Brockville
70903,Canada,Coldwater
70904,Canada,Everett
70905,Canada,Fort Frances
70906,Canada,Ignace
70907,Canada,La Malbaie
70908,Canada,Baie-Sainte-Catherine
70909,Canada,Casselman
70910,Canada,Almonte
70911,Canada,Thorndale
70912,Canada,Markdale
70913,Canada,Wiarton
70914,Canada,Saint-Zotique
70915,Canada,Kohler
70916,Canada,Holman
70917,Canada,Galahad
70918,Canada,Neudorf
70919,Canada,Kars
70920,Canada,Ardrossan
70921,Canada,Apsley
70922,Canada,Havelock
70923,Canada,Lion's Head
70924,Canada,Clermont
70925,Canada,Eden
70926,Canada,Wyoming
70927,Canada,Morrisburg
70928,Canada,Port Burwell
70929,Canada,Mont-Joli
70930,Canada,Metis-sur-Mer
70931,Canada,Saint-Fabien
70932,Canada,Sainte-Croix
70933,Canada,Czar
70934,Canada,Cherry Grove
70935,Canada,Athabasca
70936,Canada,Mannville
70937,Canada,Paradise Valley
70938,Canada,Nampa
70939,Canada,Lac La Biche
70940,Canada,Wolseley
70941,Canada,Montmartre
70942,Canada,Balcarres
70943,Canada,Wood Mountain
70944,Canada,Glentworth
70945,Canada,Saint-Colomban
70946,Canada,Cookshire-Eaton
70947,Canada,Saint-Pacome
70948,Canada,Saint-Philippe-de-Neri
70949,Canada,Saint-Roch-des-Aulnaies
70950,Canada,Saint-Jean-Port-Joli
70951,Canada,Saint-Philippe
70952,Canada,Kamouraska
70953,Canada,Saint-Aubert
70954,Canada,Les Cedres
70955,Canada,L'Islet
70956,Canada,Lorraine
70957,Canada,Bois-des-Filion
70958,Canada,Deer Lake
70959,Canada,Inukjuak
70960,Canada,Poplar Hill
70961,Canada,Fort Hope
70962,Canada,Kangiqsujuaq
70963,Canada,Tasiujaq
70964,Canada,Fort Severn
70965,Canada,Trois Pistoles
70966,Canada,Saint-Raymond
70967,Canada,St. Andrews
70968,Canada,Hay Lakes
70969,Canada,Houston
70970,Canada,Fruitvale
70971,Canada,Pemberton
70972,Canada,Clearwater
70973,Canada,Cache Creek
70974,Canada,Logan Lake
70975,Canada,Savona
70976,Canada,Landrienne
70977,Canada,Prince
70978,Canada,Saint-Elie
70979,Canada,Beauceville
70980,Canada,Sainte-Monique
70981,Canada,Daveluyville
70982,Canada,Bluewater
70983,Canada,Hensall
70984,Canada,Lucan
70985,Canada,Grand Bend
70986,Canada,Dublin
70987,Canada,Huron East
70988,Canada,Norwich
70989,Canada,Ailsa Craig
